,acc,prec,recall,f1-score,brier,roc_auc,pr
mean,0.6656041856416004,0.7011836167905764,0.7295611624937873,0.7146187584841279,0.20728168526903318,0.7345074221772525,0.7744513900585432
lower_CI,0.6346635407169023,0.6666666666666666,0.6723323809054633,0.6805230546303905,0.19517315205793992,0.6994102503910685,0.738985322531024
upper_CI,0.6985306476155237,0.7365729084710202,0.7913085475477052,0.750646551724138,0.2214737484512466,0.769594347029763,0.8101314946255802
