,acc,prec,recall,f1-score,brier,roc_auc,pr
0,0.6375836232271875,0.6658227848101266,0.7108108108108108,0.6875816993464051,0.2122673216331759,0.7214922843635715,0.7593917652624189
1,0.6710103193924639,0.7052896725440806,0.7427055702917772,0.7235142118863049,0.2034321668482654,0.7436684713491516,0.7997467103859879
2,0.6347317447828856,0.6674528301886793,0.760752688172043,0.7110552763819095,0.21877556795812542,0.6993368551197032,0.7540189424954202
3,0.6870713403628764,0.7150395778364116,0.7465564738292011,0.7304582210242586,0.19755935305660266,0.7590006649567778,0.8085595421010991
4,0.6787724990986493,0.7073863636363636,0.6974789915966386,0.7023977433004231,0.20673618175296096,0.738515868393562,0.74973337078342
5,0.6569937564066722,0.6798029556650246,0.7561643835616438,0.7159533073929961,0.20262233657936551,0.750079209766098,0.8013658181987962
6,0.660063694267516,0.6929347826086957,0.68,0.6864064602960969,0.21208542832413396,0.7239830148619957,0.7512835902459611
7,0.6965177184870632,0.7427821522309711,0.7275064267352185,0.7350649350649351,0.19892759805399782,0.7543802697035367,0.7976103086962292
8,0.6587826252619546,0.6873385012919897,0.7348066298342542,0.7102803738317758,0.211029402661012,0.7242427128976948,0.7686301465184825
9,0.6598513544536272,0.6941489361702128,0.71900826446281,0.7063599458728012,0.21211891431165134,0.7216196051423325,0.7639268265022872
10,0.648766139359336,0.6852791878172588,0.7356948228882834,0.709592641261498,0.2084559049228722,0.7294172018370706,0.773167767842234
11,0.6793295148247979,0.7238372093023255,0.6711590296495957,0.6965034965034965,0.20964480055170123,0.7318413959426869,0.7591022878885016
12,0.6700858463570327,0.7184986595174263,0.6961038961038961,0.7071240105540898,0.20256876961380876,0.7457451023552718,0.7794110596130468
13,0.6537691412038671,0.7002652519893899,0.6892950391644909,0.6947368421052631,0.207302603370973,0.7329757956389811,0.7746825174003443
14,0.6629728132387707,0.7025641025641025,0.7287234042553191,0.7154046997389032,0.21161780157922333,0.721271054964539,0.7729947668940217
15,0.6730263157894736,0.6933962264150944,0.7736842105263158,0.7313432835820896,0.20733490796615617,0.7350155817174515,0.7759485215682204
16,0.6655741072762589,0.7181008902077152,0.657608695652174,0.6865248226950355,0.2135066216123205,0.7270749290303302,0.7582483466445034
