,acc,prec,recall,f1-score,brier,roc_auc,pr
0,0.6520482908301682,0.7181818181818181,0.6236842105263158,0.6676056338028168,0.21399148621037792,0.7139084825465725,0.7531272936985576
1,0.6773452611218569,0.7354651162790697,0.6728723404255319,0.7027777777777777,0.20491632546860225,0.7411006546644845,0.7868610744186664
2,0.6664861601832288,0.6992084432717678,0.710455764075067,0.7047872340425532,0.20568023947076577,0.7408429948688812,0.776663608273277
3,0.6646185267238992,0.6801007556675063,0.7336956521739131,0.7058823529411765,0.20981009320971003,0.7328735114926612,0.759168633123732
4,0.6654360625750272,0.7005208333333334,0.7329700272479565,0.7163781624500666,0.20903715577218576,0.7264724376440997,0.7765776935030642
5,0.6507183908045977,0.6974358974358974,0.7083333333333334,0.702842377260982,0.22354466716645982,0.6988146551724139,0.7531028668555171
6,0.6655320326553203,0.6886075949367089,0.7452054794520548,0.7157894736842104,0.2057465050188116,0.7388312347216457,0.7772310183446942
7,0.6557635093060264,0.7034120734908137,0.6907216494845361,0.6970091027308192,0.21472933063070157,0.7147996955649346,0.7593824773195262
8,0.6506216582436095,0.6840731070496083,0.7100271002710027,0.6968085106382979,0.21824593883275634,0.7076100490734638,0.7374796527914754
9,0.655450444532037,0.7081081081081081,0.6770025839793282,0.6922060766182299,0.21420826887424432,0.7134936276441992,0.7598390300986615
10,0.6735737444812362,0.7205479452054795,0.6848958333333334,0.7022696929238985,0.20568717204932868,0.7362979442604857,0.7885595782393882
11,0.6334822725951759,0.6634382566585957,0.7365591397849462,0.6980891719745224,0.21764010229861036,0.7125199796570765,0.7681192803224159
12,0.6367892976588629,0.6744730679156908,0.7384615384615385,0.7050183598531212,0.2127502560121151,0.7137552525512392,0.756903081195712
13,0.6309155894762302,0.6779220779220779,0.6850393700787402,0.6814621409921671,0.22580027721176268,0.6867772074565766,0.7419819053335279
14,0.6443521143167785,0.6931818181818182,0.6703296703296703,0.6815642458100558,0.22169304371182444,0.7034131945792723,0.7400405652694169
15,0.6648668951593972,0.6851385390428212,0.7534626038781164,0.7176781002638523,0.20934183647809165,0.7296398891966759,0.7677839045889943
16,0.6677182685253118,0.7251461988304093,0.6595744680851063,0.6908077994428969,0.20801186506334474,0.7342534849596477,0.7757157246964713
17,0.6847091777887626,0.7078947368421052,0.7535014005602241,0.7299864314789688,0.20595291952034153,0.7374458433892589,0.7778577847617976
18,0.6820688727468389,0.7125,0.753968253968254,0.7326478149100257,0.20761496275201308,0.7311451887723075,0.7730321100722931
19,0.66461519333582,0.7083333333333334,0.7101827676240209,0.7092568448500651,0.20830910853422824,0.7312747553329426,0.7937958501660718
20,0.6634315132078656,0.6976744186046512,0.7317073170731707,0.7142857142857143,0.21355473947078416,0.7209000290694949,0.7590261178264852
21,0.6547308343132475,0.676923076923077,0.7394957983193278,0.7068273092369477,0.21076866868837338,0.7242043575109225,0.7671141422341479
22,0.6773385689354275,0.7275280898876404,0.6780104712041884,0.7018970189701896,0.215630070152528,0.7122425828970331,0.7382312700778317
23,0.6592448249424994,0.6891891891891891,0.7005494505494505,0.6948228882833787,0.21355854086196768,0.7160381147092112,0.7539127365788222
24,0.6713393298932636,0.701530612244898,0.7313829787234043,0.7161458333333334,0.2000703141494372,0.7542323460804411,0.8021612684044271
25,0.659618378985968,0.6957746478873239,0.6804407713498623,0.6880222841225627,0.21912898147636375,0.7069017938583155,0.7400342816155341
26,0.6584766696746789,0.7043010752688172,0.6949602122015915,0.6995994659546061,0.2144088083092897,0.7147128259819336,0.7579130607619011
27,0.6713379213379214,0.7005347593582888,0.7197802197802198,0.7100271002710028,0.20928280708850155,0.7335257335257335,0.7601976768158729
