,acc,prec,recall,f1-score,brier,roc_auc,pr
0,0.6685052716251545,0.7054263565891473,0.7398373983739838,0.7222222222222223,0.20395369903970595,0.7405364513009087,0.7902168469175261
1,0.6981830985915494,0.7362924281984334,0.752,0.7440633245382584,0.20285508054609694,0.7451173708920188,0.7916157984217567
2,0.677591632728619,0.713903743315508,0.7216216216216216,0.7177419354838709,0.2100130244025193,0.7255460940392447,0.7500475377761869
3,0.6981721981721982,0.727735368956743,0.7566137566137566,0.7418936446173799,0.2034570695589024,0.7413998895480377,0.7582690258233564
4,0.6582417582417582,0.7055837563451777,0.7220779220779221,0.7137355584082157,0.20150162900558777,0.7428389792026155,0.7965991556942115
5,0.6746519246519247,0.701530612244898,0.7432432432432432,0.721784776902887,0.2073521203050865,0.7356265356265356,0.7572134116296252
6,0.6742210878366486,0.7004830917874396,0.7631578947368421,0.730478589420655,0.2003671143887303,0.7548759021299067,0.7866244851263742
7,0.6749297214413493,0.7002652519893899,0.7252747252747253,0.7125506072874495,0.1996974986206634,0.7559326056003797,0.7879544010500342
8,0.6808634667814608,0.7025641025641025,0.7445652173913043,0.7229551451187334,0.202279395666569,0.751668101592768,0.7870109145853426
9,0.6576315507030023,0.7208672086720868,0.6981627296587927,0.7093333333333334,0.21260425547315176,0.7149645327791275,0.765381449569575
10,0.6684894053315106,0.7047872340425532,0.6973684210526315,0.7010582010582009,0.20400797069245347,0.7432330827067669,0.7777135630185954
11,0.6432361111111111,0.6797066014669927,0.7413333333333333,0.7091836734693877,0.20924981462276765,0.7286574074074074,0.7785385916457037
12,0.6656063702946686,0.7220543806646526,0.6289473684210526,0.6722925457102672,0.21910379763054127,0.704496678589678,0.740941444348195
13,0.6589647194910353,0.7068965517241379,0.6758241758241759,0.6910112359550562,0.21363019485501666,0.714227877385772,0.7623625149474172
14,0.6816892811869102,0.7150837988826816,0.7091412742382271,0.7121001390820585,0.21622142671009098,0.7126531762054558,0.7400639915194424
15,0.6541075268817205,0.6802030456852792,0.7146666666666667,0.6970091027308194,0.20879219919869524,0.7303225806451613,0.7601638303088699
16,0.648594087959625,0.6893939393939394,0.718421052631579,0.7036082474226805,0.21113220879436842,0.7239726027397262,0.7759509194406293
17,0.6711449751404519,0.7017114914425427,0.7572559366754618,0.7284263959390862,0.2022406049569399,0.7461723475669951,0.7920175303018999
18,0.6366478276227482,0.6715328467153284,0.7263157894736842,0.697850821744627,0.21909909391363114,0.7045831861533027,0.7315063315027028
19,0.6823333333333333,0.73224043715847,0.7146666666666667,0.7233468286099866,0.20284331811543221,0.7458761904761904,0.7857802346352025
20,0.6663926309299153,0.6818181818181818,0.7541899441340782,0.7161803713527852,0.2085120081256253,0.7334971319668915,0.7655344547734528
21,0.6772911577090119,0.7124352331606217,0.7161458333333334,0.7142857142857142,0.2015843017559883,0.7496606948968512,0.7760666913834566
22,0.6719785823559408,0.7017994858611826,0.7358490566037735,0.718421052631579,0.20242628785130357,0.7486249726815765,0.7881377035264475
23,0.6918635468726336,0.7167070217917676,0.7956989247311828,0.754140127388535,0.19374498514056832,0.769593366651522,0.7974544468971052
24,0.6598114478114478,0.6859903381642513,0.7573333333333333,0.7198986058301647,0.21070403541395177,0.7275690235690235,0.7718172053015016
25,0.6389870435806831,0.6961325966850829,0.6666666666666666,0.681081081081081,0.2159440988502413,0.7153326976648531,0.7704426401886872
26,0.653170359052712,0.6893732970027248,0.6764705882352942,0.6828609986504723,0.21544467544922602,0.7172025835127439,0.7418258673694874
27,0.677108326668444,0.7109375,0.7520661157024794,0.7309236947791166,0.20195554214899594,0.7457961827463294,0.784088457677364
28,0.643800222204997,0.6926713947990544,0.7343358395989975,0.7128953771289539,0.2080625851817275,0.7303137569008432,0.7878452950398405
29,0.6520768997340283,0.6756756756756757,0.7412398921832885,0.7069408740359896,0.20578917994429974,0.7430695631995144,0.790118729162962
30,0.6617786187322612,0.6997455470737913,0.7142857142857143,0.7069408740359897,0.20572499989526943,0.7368452739313667,0.7718427649216024
31,0.6807661319856442,0.7022332506203474,0.7669376693766937,0.733160621761658,0.20138883277117461,0.751245147586611,0.7838625962158923
32,0.6929372090814097,0.7231182795698925,0.7410468319559229,0.7319727891156462,0.19947145874769825,0.7542414743041702,0.7789740058173344
33,0.6648686679174485,0.7041095890410959,0.7060439560439561,0.7050754458161866,0.21528824095724497,0.7154583221656393,0.759450879554474
34,0.6858753163100989,0.723404255319149,0.7195767195767195,0.7214854111405836,0.20196938095406883,0.7478367043584435,0.7828554510089367
35,0.6934102523013372,0.7445652173913043,0.7098445595854922,0.7267904509283819,0.19657893641098817,0.7624147570464541,0.7872332915291701
36,0.6682655826558266,0.6832151300236406,0.7831978319783198,0.7297979797979798,0.19685130956655278,0.7685185185185184,0.809226713413212
37,0.7037825544212453,0.7281553398058253,0.7772020725388601,0.7518796992481204,0.19417920882722822,0.7743548966295594,0.8026841285229751
38,0.6425433666779065,0.6870026525198939,0.696236559139785,0.691588785046729,0.2168324590829075,0.7151942602375332,0.7692910758221514
39,0.6486091344287748,0.6945812807881774,0.7175572519083969,0.7058823529411765,0.21455015770257768,0.7065855867511969,0.762655308768682
40,0.6503303215777714,0.6937669376693767,0.7013698630136986,0.6975476839237057,0.2142997634653603,0.7157874283493637,0.7588989436761489
41,0.6644345238095238,0.7161125319693095,0.7142857142857143,0.7151979565772669,0.206483350188964,0.7357966624149659,0.7815936581475691
42,0.6590350877192983,0.6885644768856448,0.7447368421052631,0.7155499367888748,0.21255796187566092,0.7178421052631578,0.7578279448960719
43,0.6777315064418376,0.7021276595744681,0.7313019390581718,0.7164179104477613,0.20372347201882834,0.7453940396735392,0.771764745645121
44,0.6765855894725488,0.7139240506329114,0.7401574803149606,0.7268041237113403,0.1999268833047409,0.7517437888757056,0.8019453023596832
45,0.6749843063402385,0.6986301369863014,0.7203389830508474,0.7093184979137691,0.20516383221772366,0.7429568757252373,0.7696985677147641
46,0.6915172056677494,0.7231182795698925,0.736986301369863,0.7299864314789688,0.20065100071257888,0.7525584898554818,0.7886909441794536
47,0.6730792179637621,0.720108695652174,0.7220708446866485,0.7210884353741498,0.2084816155342068,0.7304988166033533,0.7738000643395492
48,0.6854851906398298,0.7092198581560284,0.7936507936507936,0.749063670411985,0.1941951600141862,0.7720049455444644,0.8125407956543548
49,0.6581748642648908,0.6635514018691588,0.7823691460055097,0.718078381795196,0.20251589661243297,0.7596084409853165,0.782196532580494
50,0.6475279106858054,0.6982097186700768,0.7090909090909091,0.7036082474226805,0.21353348715606418,0.7164092048302575,0.7713842433218256
51,0.6749431487651383,0.7058823529411765,0.7539267015706806,0.7291139240506329,0.2035367028456999,0.7444338674705168,0.788575042740636
52,0.6555148777068078,0.6968973747016707,0.7430025445292621,0.7192118226600985,0.20259950459084528,0.7466635509165498,0.8069784387193218
53,0.6677035875111257,0.6967418546365914,0.7374005305039788,0.7164948453608248,0.2048773726379801,0.7413572794486989,0.7632462333637342
54,0.6745755138516533,0.7082228116710876,0.7158176943699732,0.712,0.2058415616850311,0.7372743521000893,0.7737208786263763
55,0.6368919029779321,0.6714285714285714,0.7480106100795756,0.7076537013801757,0.21527986454534684,0.7084962673302524,0.759606868257643
56,0.6395023474178404,0.6826196473551638,0.7226666666666667,0.7020725388601037,0.2087220784924239,0.7246760563380282,0.7837119976320761
57,0.65277321656632,0.6961038961038961,0.708994708994709,0.7024901703800785,0.2090520014958472,0.7302043422733078,0.7566966256149301
58,0.662499315581026,0.6952141057934509,0.7379679144385026,0.7159533073929962,0.2101832905656957,0.7252650982825647,0.7578572570237023
59,0.6424645240899658,0.6865671641791045,0.7301587301587301,0.7076923076923077,0.21202219993394117,0.7176416699384898,0.756843892800343
60,0.6597334824340695,0.6813725490196079,0.7616438356164383,0.7192755498059508,0.20091847824700917,0.7522271922467618,0.7933920499268696
61,0.6413124156545209,0.6805896805896806,0.7102564102564103,0.6951066499372648,0.21123058153748175,0.7263959176788125,0.7666869218426684
62,0.652219173350731,0.7002801120448179,0.6811989100817438,0.6906077348066298,0.21572387008667165,0.708159035959627,0.7549063342491806
63,0.6341168827603876,0.6726342710997443,0.7050938337801609,0.6884816753926702,0.22214869827705785,0.696904537510637,0.7389012599208682
64,0.6526410761154855,0.6919315403422983,0.7427821522309711,0.7164556962025317,0.2080338746045884,0.7324292796733741,0.781086732158827
65,0.6930501930501931,0.7236842105263158,0.7432432432432432,0.7333333333333334,0.20238156077357364,0.7500275785990071,0.7810123691427442
66,0.6498316498316499,0.7046070460704607,0.6666666666666666,0.6851119894598154,0.2120579125404301,0.7200120866787534,0.7662734321462212
67,0.6479827617825051,0.6919191919191919,0.7210526315789474,0.7061855670103093,0.22092919327349328,0.6970108197322575,0.7426399341939314
68,0.6740533654791523,0.6963855421686747,0.7585301837270341,0.7261306532663316,0.20506216201365465,0.745022100250498,0.790950509656239
69,0.6663033651431441,0.6972704714640199,0.7762430939226519,0.7346405228758169,0.19643580919261305,0.762531391260673,0.8011185099356986
70,0.6766352224342975,0.7266009852216748,0.7525510204081632,0.7393483709273183,0.20018198074457286,0.744475847893114,0.7977042066636079
71,0.6698912582968508,0.7164948453608248,0.7164948453608248,0.7164948453608248,0.20317081057533867,0.7429918090665161,0.7908390056655202
72,0.6793418410312885,0.7075208913649025,0.7075208913649025,0.7075208913649025,0.2110910283438357,0.725821079225238,0.7549641437964871
73,0.6401236203090508,0.6708229426433915,0.7173333333333334,0.6932989690721649,0.21907725792914703,0.7091832229580574,0.7459424647415804
74,0.6651356080489939,0.7098445595854922,0.7191601049868767,0.7144719687092568,0.20547447780628633,0.7379702537182852,0.7852424668041506
