,acc,prec,recall,f1-score,brier,roc_auc,pr
41,0.6822478991596639,0.7099236641221374,0.6838235294117647,0.6966292134831461,0.21686207441816616,0.7447478991596639,0.7456009443801431
42,0.6769621896467788,0.6946564885496184,0.6546762589928058,0.674074074074074,0.2157074319264433,0.7581002866879429,0.7468734241933055
43,0.7005157962604771,0.7421875,0.6737588652482269,0.7063197026022305,0.21307664210854335,0.7623527343063126,0.7712005461916351
44,0.6234085648148149,0.6343283582089553,0.6296296296296297,0.6319702602230484,0.22900278049254147,0.6809027777777779,0.6789100583421827
45,0.63306315433975,0.6592592592592592,0.6312056737588653,0.6449275362318839,0.22190292031030978,0.721209050996285,0.7325148373551565
46,0.673302434666071,0.717391304347826,0.668918918918919,0.6923076923076923,0.21716247562280835,0.7432153227607773,0.7533950827729607
47,0.647314507198228,0.6691729323308271,0.6357142857142857,0.652014652014652,0.22116482771075224,0.7223421926910298,0.7273026084665055
48,0.6729525862068966,0.6944444444444444,0.6896551724137931,0.6920415224913494,0.21664637158110978,0.7458243534482759,0.7507168815188725
49,0.684632890166487,0.6993006993006993,0.7246376811594203,0.7117437722419928,0.21295195514143808,0.7583842376332495,0.7659620245648466
50,0.6732435597189697,0.6923076923076923,0.7071428571428572,0.6996466431095407,0.21439815783097216,0.7572014051522249,0.7897744673328226
51,0.647005772005772,0.6541353383458647,0.6590909090909091,0.6566037735849056,0.22294452212409824,0.7172017797017797,0.6984805234080343
52,0.6676315487790898,0.7007299270072993,0.6713286713286714,0.6857142857142858,0.21886878621367212,0.7312564484695633,0.7409729238780238
53,0.66015625,0.6854838709677419,0.625,0.6538461538461537,0.21942480544235482,0.7339441636029411,0.7513220746391953
54,0.6680917561033141,0.6853146853146853,0.7050359712230215,0.6950354609929078,0.21688441615076792,0.7457542162990919,0.7543094199692202
55,0.67346120636487,0.6888888888888889,0.6940298507462687,0.691449814126394,0.21455123852954044,0.7556741087948686,0.7642962540458407
56,0.6633812228533245,0.706766917293233,0.6438356164383562,0.6738351254480286,0.22174578120942587,0.7191780821917808,0.7302656171245687
57,0.6626758745320769,0.672,0.6614173228346457,0.6666666666666667,0.21942056121979442,0.7344778623983478,0.7263853400218319
58,0.6524630541871921,0.6808510638297872,0.6620689655172414,0.6713286713286712,0.21895485011672186,0.7305692391899288,0.7380820901091303
59,0.65703125,0.6791044776119403,0.65,0.6642335766423357,0.22077324555547206,0.7255022321428571,0.7356562813513013
60,0.6623821284238887,0.6619718309859155,0.6911764705882353,0.6762589928057554,0.2174740072725123,0.7447799730579254,0.7348773427502189
61,0.6619318181818181,0.6923076923076923,0.6875,0.6898954703832753,0.2154171259764009,0.7519513314967861,0.7940745573262528
62,0.6651205936920223,0.6986301369863014,0.6938775510204082,0.6962457337883959,0.21523205168662413,0.7493112947658402,0.7906682940272607
63,0.6581052631578947,0.6933333333333334,0.6842105263157895,0.6887417218543047,0.2164221661511706,0.7384999999999999,0.7633516666099445
64,0.669467787114846,0.7022900763358778,0.6666666666666666,0.6840148698884758,0.21681974431268217,0.742662282304226,0.7620608176929059
65,0.6541507227891157,0.6830985915492958,0.6598639455782312,0.6712802768166091,0.22035277637272047,0.726296768707483,0.741775577310913
66,0.6615646258503401,0.7045454545454546,0.6326530612244898,0.6666666666666666,0.2194730735401817,0.7310225677572616,0.7527921808363744
67,0.6575520833333333,0.6715328467153284,0.6666666666666666,0.6690909090909091,0.2221427690439145,0.7225147192028986,0.7148139473189109
68,0.6858646616541353,0.696969696969697,0.6917293233082706,0.6943396226415094,0.21288950356946829,0.7613233082706767,0.757695948405507
69,0.673048004626952,0.6666666666666666,0.676923076923077,0.6717557251908397,0.21689783103849167,0.7491902834008097,0.7413285707927542
70,0.658255227108868,0.6711409395973155,0.684931506849315,0.6779661016949152,0.21879257878768885,0.733906684519518,0.7482902824464656
71,0.6477493917274939,0.6690647482014388,0.6788321167883211,0.6739130434782609,0.2235672199544377,0.7101277372262773,0.7202933594996942
72,0.6627347135291286,0.6793893129770993,0.664179104477612,0.6716981132075472,0.22111762801294071,0.7245426095329802,0.7163978151346644
73,0.6815492957746478,0.708029197080292,0.6830985915492958,0.6953405017921146,0.2168497457125017,0.7472112676056339,0.7372800292380788
74,0.6592705713259073,0.6838235294117647,0.6739130434782609,0.6788321167883211,0.21906509984407305,0.7308959156785244,0.7363270918957279
75,0.6557557687321753,0.6910569105691057,0.6390977443609023,0.6640625,0.2197008980822395,0.735480943738657,0.7472555045536415
76,0.6323529411764706,0.6444444444444445,0.6397058823529411,0.6420664206642067,0.22489930928261984,0.7086109834558822,0.7009472986150453
77,0.6599038676503466,0.6834532374100719,0.6690140845070423,0.6761565836298933,0.21855777657803274,0.7347976749385199,0.7475706297409126
78,0.6392953929539296,0.6590909090909091,0.6444444444444445,0.651685393258427,0.22209159951409535,0.7224631135200241,0.7210653054743328
79,0.6727069735486088,0.6917808219178082,0.7112676056338029,0.7013888888888888,0.21542955433186187,0.7470800412229474,0.7674591975467643
80,0.6304950917626975,0.6413793103448275,0.6549295774647887,0.6480836236933798,0.22597228634568936,0.7003040973111396,0.6977474336138949
81,0.6773333333333333,0.7111111111111111,0.6666666666666666,0.6881720430107527,0.21441269746884545,0.7585277777777778,0.7877769081856159
82,0.6634249944109099,0.6857142857142857,0.676056338028169,0.6808510638297872,0.22003174915101717,0.7311368209255533,0.7293893295066693
83,0.6828582672738517,0.7114093959731543,0.7210884353741497,0.7162162162162162,0.2132663112344124,0.7584752909428234,0.7757287012626832
84,0.6684385382059801,0.6808510638297872,0.6857142857142857,0.6832740213523132,0.21774110316127812,0.7390919158361019,0.7458458732803444
85,0.6719366442330007,0.6906474820143885,0.6906474820143885,0.6906474820143885,0.21668127250624458,0.7440241355302855,0.7581908317960582
86,0.7033466312056738,0.7293233082706767,0.6879432624113475,0.708029197080292,0.2136270968940709,0.7636026152482269,0.7611113263798145
87,0.6741626227955971,0.7111111111111111,0.676056338028169,0.6931407942238267,0.21426088661512285,0.7570718428216358,0.7695744738849124
88,0.6612834549878346,0.6893939393939394,0.6642335766423357,0.6765799256505577,0.2198500267972137,0.7250912408759124,0.7382027837498479
89,0.6729411764705883,0.6808510638297872,0.7058823529411765,0.6931407942238268,0.2180336207196801,0.7445588235294117,0.7355603872385924
