,acc,prec,recall,f1-score,brier,roc_auc,pr
mean,0.6611798209753893,0.6986091359832581,0.721692248806124,0.7095098909372349,0.20993311479606863,0.7271448500694266,0.7668987750732261
lower_CI,0.6323094156618836,0.6636936090225564,0.661328499541583,0.680647271475297,0.19794267388114722,0.6976589077574108,0.7359871149065065
upper_CI,0.6909497031209303,0.7315350946580182,0.7766240157480314,0.7423024020731586,0.22255970955007523,0.7591641004959302,0.8002351060050008
