,acc,prec,recall,f1-score,brier,roc_auc,pr
0,0.666396641873481,0.6997319034852547,0.7111716621253406,0.7054054054054054,0.20673139231879598,0.7346362029604536,0.7812557124504123
1,0.6573942713477597,0.6985915492957746,0.6702702702702703,0.6841379310344827,0.222723583755477,0.6953218999730628,0.7272503549043919
2,0.6712220403709765,0.7282321899736148,0.7076923076923077,0.717815344603381,0.20756043177156205,0.7306964902709583,0.7939199420703735
3,0.6486994110540623,0.6761363636363636,0.6761363636363636,0.6761363636363636,0.2223411895899018,0.6975894744790094,0.7368896180499734
4,0.6639314572304262,0.7110481586402266,0.6783783783783783,0.69432918395574,0.21034252058838976,0.7261168384879726,0.7656070027743138
5,0.6811258278145695,0.7228260869565217,0.7,0.7112299465240642,0.2046761749352044,0.744466713140467,0.7765867499845678
6,0.6802738927738927,0.7101063829787234,0.7416666666666667,0.7255434782608695,0.21220256058239612,0.7215132090132089,0.7562239036299507
7,0.6694375360438294,0.7245179063360881,0.6848958333333334,0.7041499330655957,0.21201767341657185,0.7186779123414071,0.7601803753922745
8,0.642298219022357,0.6743589743589744,0.7225274725274725,0.6976127320954908,0.2204919818720147,0.7045661235316408,0.7499490618100635
9,0.6677489271316486,0.718421052631579,0.6982097186700768,0.7081712062256811,0.20815489919988378,0.7322900862629503,0.772344973772337
10,0.6661091613657966,0.7146814404432132,0.6861702127659575,0.7001356852103121,0.208761681516875,0.7285863127878922,0.7870860577746966
11,0.6648518142008133,0.7134986225895317,0.7038043478260869,0.7086183310533516,0.21953155687319648,0.6996256255864872,0.7509000009748328
12,0.6602268565902027,0.7009803921568627,0.7546174142480211,0.7268106734434561,0.20619151611987419,0.7340632306406634,0.7771558099256455
13,0.6936662216776694,0.7231182795698925,0.7329700272479565,0.7280108254397835,0.20447664562537232,0.7426622533511329,0.7773624558285848
14,0.6524436189040952,0.6930946291560103,0.7075718015665796,0.7002583979328166,0.21438130245442008,0.7169117002821244,0.7853901828120734
15,0.6905392681756083,0.7385057471264368,0.692722371967655,0.7148817802503477,0.20120108186103877,0.7506092382675479,0.777151990207482
16,0.6595902353966869,0.6957746478873239,0.6675675675675675,0.6813793103448275,0.21143185491898392,0.7278814298169137,0.7625835583957827
17,0.6666009048821548,0.7142857142857143,0.6901041666666666,0.7019867549668874,0.21426933631974124,0.7162773569023568,0.7764537207452579
18,0.6456095134744078,0.6979695431472082,0.7087628865979382,0.7033248081841432,0.21194015178159695,0.7145957677699404,0.7888825821489882
19,0.6326729984053832,0.6829268292682927,0.6579634464751958,0.6702127659574468,0.22427139942998894,0.6948849597841134,0.7454266350291161
20,0.6881870552983849,0.7346368715083799,0.7050938337801609,0.719562243502052,0.2070077798857189,0.7399092739130031,0.8020922953004705
21,0.6540999436710389,0.6956521739130435,0.7441860465116279,0.7191011235955057,0.20783862457643726,0.7357188201317919,0.8022842766641205
22,0.6418860080339335,0.698170731707317,0.6239782016348774,0.6589928057553956,0.22351391716418187,0.7017331947526616,0.7370450388064653
23,0.6347932816537467,0.6813471502590673,0.6795865633074936,0.6804657179818887,0.21727522705709032,0.709229112833764,0.7624747203000727
24,0.6702689541504345,0.7124352331606217,0.7313829787234043,0.7217847769028871,0.21043305728025163,0.7250430776146239,0.7705307486899398
25,0.6497040072859745,0.6890080428954424,0.7021857923497268,0.6955345060893099,0.21975336795620623,0.706673117789921,0.7594278322961714
26,0.6654437818684642,0.7146341463414634,0.7343358395989975,0.7243510506798517,0.2075125576514016,0.7320974850920403,0.7744640728312706
27,0.6594680233855492,0.7101063829787234,0.6935064935064935,0.7017082785808147,0.21191685385342027,0.7223456955415719,0.7777681767292359
28,0.6746141669964385,0.7183098591549296,0.7063711911357341,0.7122905027932961,0.20592547701256397,0.7336565096952907,0.7843308016812001
29,0.6586870861229182,0.7158774373259053,0.6727748691099477,0.6936572199730094,0.2111477519809307,0.723899520221829,0.7700173293514463
30,0.6566686024003097,0.7014492753623188,0.6722222222222223,0.6865248226950356,0.21336912681311102,0.7192847464188927,0.7472436722598902
31,0.6715804000286759,0.7305389221556886,0.6472148541114059,0.6863572433192687,0.217005387287826,0.7103869453007384,0.7520118461675258
