,acc,prec,recall,f1-score,brier,roc_auc,pr
mean,0.5,0.6709024549056728,1.0,0.8028805874716868,0.2176490955889944,0.5909015580609972,0.7210108220496668
lower_CI,0.5,0.6358290981564524,1.0,0.7773782757593806,0.2027208199168427,0.5381530205353293,0.6732458517586293
upper_CI,0.5,0.7062532751091702,1.0,0.8278391751751216,0.23111803328589578,0.6643652974770088,0.7857763196409852
